,loss,mse,val_loss,val_mse,lr
0,0.07699052510390975,0.5393190383911133,0.015549921429752428,0.04827958345413208,0.0010000000474974513
1,0.013601998867762944,0.04327206686139107,0.012156721702110943,0.039313770830631256,0.0010000000474974513
2,0.011906353628050103,0.03845714032649994,0.011211261684036192,0.03641106188297272,0.0010000000474974513
3,0.011220673148688463,0.03650209680199623,0.011705962499161868,0.037532176822423935,0.0010000000474974513
4,0.010651284444713784,0.03510989993810654,0.010570384382700204,0.03479284793138504,0.00010000000474974513
5,0.010573477411132005,0.034898389130830765,0.010523163212318765,0.034521061927080154,0.00010000000474974513
6,0.010502781459220194,0.03471891209483147,0.010460329629113724,0.034471649676561356,1.0000000656873453e-05
7,0.010489761722564404,0.03468787297606468,0.010448025726185228,0.034466058015823364,1.0000000656873453e-05
8,0.01047847950937959,0.034663811326026917,0.010442929264957669,0.03443434089422226,1.0000001111620804e-06
9,0.010476810619684236,0.03465685248374939,0.010442419367813038,0.034431882202625275,1.000000082740371e-07
10,0.010476546168830396,0.03465728461742401,0.010442082036200999,0.034430406987667084,1.0000000116860974e-07
11,0.010476315587905292,0.03465631231665611,0.010441835449334207,0.034429941326379776,1.0000000116860974e-07
12,0.01047606468665638,0.03465646505355835,0.010441579786208162,0.034429244697093964,1.0000000116860974e-07
13,0.010475824149942383,0.03465509042143822,0.01044139027736935,0.03443021699786186,1.0000000116860974e-07
14,0.01047559033767668,0.034655459225177765,0.010441099096166152,0.03442847728729248,1.0000000116860974e-07
15,0.010475355809037107,0.03465490788221359,0.010440886554697455,0.0344264842569828,1.0000000116860974e-07
16,0.010475121327106202,0.03465336933732033,0.01044068082507762,0.03442927822470665,1.0000000116860974e-07
17,0.010474874022756216,0.03465360403060913,0.01044055184453657,0.034428708255290985,1.0000000116860974e-07
18,0.010474642131756036,0.034652870148420334,0.01044021002835984,0.03442620858550072,1.0000000116860974e-07
19,0.010474403988028241,0.03465234115719795,0.010439961913879128,0.03442571312189102,1.0000000116860974e-07
20,0.010474167733692563,0.034652382135391235,0.010439563234966746,0.034424494951963425,1.0000000116860974e-07
21,0.010473941296312557,0.034652069211006165,0.010439519344489046,0.034423667937517166,1.0000000116860974e-07
22,0.010473705103812557,0.034651219844818115,0.010439174738350465,0.03442404791712761,1.0000000116860974e-07
23,0.010473463936457077,0.034650590270757675,0.010439010678707356,0.03442243114113808,1.0000000116860974e-07
24,0.010473237887175881,0.034649912267923355,0.010438699978778635,0.034422874450683594,1.0000000116860974e-07
25,0.01047300739968518,0.03464943543076515,0.010438505308011147,0.03442417457699776,1.0000000116860974e-07
26,0.01047276470316666,0.034648798406124115,0.010438307180577278,0.03442372754216194,1.0000000116860974e-07
27,0.010472540599516151,0.03464864194393158,0.010438016603151126,0.03442193940281868,1.0000000116860974e-07
28,0.010472311905719938,0.03464805707335472,0.010437819099805798,0.034421853721141815,1.0000000116860974e-07
29,0.010472083717866816,0.034647610038518906,0.010437557266685795,0.034420330077409744,1.0000000116860974e-07
30,0.010471851485850538,0.034647274762392044,0.010437306446257413,0.03441958129405975,1.0000000116860974e-07
31,0.010471613953525773,0.034647297114133835,0.010437051924506034,0.03441784530878067,1.0000000116860974e-07
32,0.010471391318315934,0.03464585170149803,0.010436935550421505,0.03441948443651199,1.0000000116860974e-07
33,0.010471160615685086,0.03464534133672714,0.010436648313173839,0.03441872447729111,1.0000000116860974e-07
34,0.010470930353094791,0.034645579755306244,0.010436360223113398,0.034416548907756805,1.0000000116860974e-07
35,0.010470703754329918,0.034644462168216705,0.010436311742099573,0.03442052751779556,1.0000000116860974e-07
36,0.010470472388080488,0.034644950181245804,0.010436061945866593,0.034417081624269485,1.0000000116860974e-07
37,0.010470250073420721,0.034642960876226425,0.010435769356963219,0.03441925719380379,1.0000000116860974e-07
38,0.010470029796651735,0.03464444354176521,0.010435525102643069,0.034413356333971024,1.0000000116860974e-07
39,0.010469803146481585,0.03464198857545853,0.01043535547198699,0.034418582916259766,1.0000000116860974e-07
40,0.01046957607195718,0.034643612802028656,0.01043508729069805,0.034413035959005356,1.0000000116860974e-07
41,0.010469339976896166,0.034640390425920486,0.010434902502969419,0.03441762924194336,1.0000000116860974e-07
42,0.010469125129994128,0.034641265869140625,0.010434664046015807,0.03441742807626724,1.0000000116860974e-07
43,0.010468887158904087,0.03464139997959137,0.01043444719692379,0.03441482409834862,1.0000000116860974e-07
44,0.010468682555245273,0.034640632569789886,0.010434173172140746,0.03441473841667175,1.0000000116860974e-07
45,0.010468454442201703,0.03464076668024063,0.010433944509215093,0.034411609172821045,1.0000000116860974e-07
46,0.010468221242505559,0.03463888168334961,0.010433742238118791,0.03441208228468895,1.0000000116860974e-07
47,0.010467998152984286,0.03463929146528244,0.010433538766514068,0.03441201522946358,1.0000000116860974e-07
48,0.010467778863187385,0.0346379429101944,0.010433353177156856,0.03441344574093819,1.0000000116860974e-07
49,0.010467557345944654,0.034638743847608566,0.010433083096421759,0.0344109833240509,1.0000000116860974e-07
