,loss,mse,val_loss,val_mse,lr
0,0.07800805051428288,0.5723422169685364,0.01487672597462202,0.046720296144485474,0.0010000000474974513
1,0.013128377602292792,0.040961820632219315,0.011381411655377455,0.036052122712135315,0.0010000000474974513
2,0.011181001271002671,0.035408057272434235,0.010524187933597605,0.03390619531273842,0.0010000000474974513
3,0.010595891762253284,0.03404058888554573,0.010124424166519604,0.03288658708333969,0.0010000000474974513
4,0.010322595545215748,0.0334591269493103,0.010270537781500845,0.03318062424659729,0.0010000000474974513
5,0.009902324318240056,0.03251790255308151,0.009849957299629182,0.03230159729719162,0.00010000000474974513
6,0.009857001994337207,0.03239899128675461,0.009808990132538765,0.03219246864318848,0.00010000000474974513
7,0.009808218897541257,0.032281290739774704,0.00977891639913847,0.03218913450837135,1.0000000656873453e-05
8,0.00980048876709724,0.032261572778224945,0.009774271798276207,0.03218267858028412,1.0000001111620804e-06
9,0.009799372412280577,0.0322628989815712,0.009773610197806582,0.032171234488487244,1.000000082740371e-07
10,0.00979919317395459,0.03226028010249138,0.009773430421511808,0.03217040374875069,1.0000000116860974e-07
11,0.009799041816008528,0.03225954622030258,0.009773100628219587,0.03217078372836113,1.0000000116860974e-07
12,0.009798900779516662,0.03225944936275482,0.009772968777602514,0.032167840749025345,1.0000000116860974e-07
13,0.009798756519125927,0.03225709870457649,0.009772968372069438,0.032171059399843216,1.0000000116860974e-07
14,0.009798604876231418,0.032258424907922745,0.009772659725317163,0.03216861933469772,1.0000000116860974e-07
15,0.00979847069535846,0.03225856274366379,0.009772607088460237,0.03216823190450668,1.0000000116860974e-07
16,0.00979831705268648,0.03225725144147873,0.009772434997200435,0.03216921165585518,1.0000000116860974e-07
17,0.009798178497065884,0.032257355749607086,0.009772236680329706,0.03216658905148506,1.0000000116860974e-07
18,0.00979803868033707,0.03225686773657799,0.0097721702538855,0.0321657694876194,1.0000000116860974e-07
19,0.009797893461414211,0.03225625678896904,0.009772070842835679,0.03216657042503357,1.0000000116860974e-07
20,0.009797748565308538,0.03225620090961456,0.009771905002005716,0.03216598555445671,1.0000000116860974e-07
21,0.009797603509081316,0.032255545258522034,0.009771681656428536,0.03216831013560295,1.0000000116860974e-07
22,0.009797462952021954,0.03225609287619591,0.00977175527813404,0.03216523304581642,1.0000000116860974e-07
23,0.009797328256448358,0.03225477784872055,0.009771449848286517,0.03216675668954849,1.0000000116860974e-07
24,0.009797187261759053,0.03225579485297203,0.009771284737790263,0.032164059579372406,1.0000000116860974e-07
25,0.009797042390739663,0.03225463628768921,0.009771140173858843,0.03216487169265747,1.0000000116860974e-07
26,0.009796906420284855,0.03225445747375488,0.009771009354496103,0.03216501697897911,1.0000000116860974e-07
27,0.009796760612595296,0.032253894954919815,0.009770898354273406,0.03216525912284851,1.0000000116860974e-07
28,0.009796622927429234,0.03225400298833847,0.009770665597758745,0.03216356784105301,1.0000000116860974e-07
29,0.009796480773346182,0.03225382789969444,0.009770583112244385,0.03216405585408211,1.0000000116860974e-07
30,0.009796351735413654,0.03225302696228027,0.009770501310134167,0.03216458484530449,1.0000000116860974e-07
31,0.009796206519374778,0.03225346654653549,0.009770271706995232,0.03216198459267616,1.0000000116860974e-07
32,0.009796073449730448,0.03225184231996536,0.009770197421040079,0.03216474875807762,1.0000000116860974e-07
33,0.00979593135369407,0.03225257992744446,0.009770005718022582,0.03216281533241272,1.0000000116860974e-07
34,0.009795792517018703,0.03225184231996536,0.009770023729154607,0.032163865864276886,1.0000000116860974e-07
35,0.009795651268119364,0.03225187957286835,0.009769855361620942,0.03216279298067093,1.0000000116860974e-07
36,0.00979552516624205,0.032252006232738495,0.009769608815382167,0.03216085210442543,1.0000000116860974e-07
37,0.009795377735741724,0.032251182943582535,0.009769514359933645,0.03216139227151871,1.0000000116860974e-07
38,0.009795244080222587,0.03225111961364746,0.009769301027413588,0.0321601927280426,1.0000000116860974e-07
39,0.009795109316366648,0.03224990889430046,0.009769289380602656,0.03216226398944855,1.0000000116860974e-07
40,0.009794972128503441,0.03225073963403702,0.009769160021133507,0.03216098994016647,1.0000000116860974e-07
41,0.009794829218934601,0.032249778509140015,0.009768928387410843,0.03216215595602989,1.0000000116860974e-07
42,0.009794692583344054,0.03225017338991165,0.009768769801832373,0.032159287482500076,1.0000000116860974e-07
43,0.009794565638340694,0.032249435782432556,0.00976868477863687,0.03215993940830231,1.0000000116860974e-07
44,0.009794433562837943,0.03224916011095047,0.009768569100009204,0.03216036409139633,1.0000000116860974e-07
45,0.0097942978621984,0.03224931284785271,0.009768358386242461,0.03216061741113663,1.0000000116860974e-07
46,0.009794158047423264,0.03224838152527809,0.009768295237115502,0.032160621136426926,1.0000000116860974e-07
47,0.00979402437472502,0.03224867209792137,0.009768085730711647,0.03215934336185455,1.0000000116860974e-07
48,0.009793888057475357,0.032248567789793015,0.009768034166633651,0.03215751424431801,1.0000000116860974e-07
49,0.009793751418804505,0.03224700689315796,0.009767860931841968,0.03215939179062843,1.0000000116860974e-07
