,loss,mse,val_loss,val_mse,lr
0,0.10378670070005247,0.7116284370422363,0.017552397344338784,0.05938158929347992,0.0010000000474974513
1,0.012528891565412866,0.040646180510520935,0.009376062894905174,0.02995252050459385,0.0010000000474974513
2,0.007807426310701146,0.02486659772694111,0.007463776548561781,0.02325884811580181,0.0010000000474974513
3,0.0062105519289741085,0.0198208000510931,0.0058157257600004,0.018677156418561935,0.0010000000474974513
4,0.005436171306045094,0.01744685135781765,0.005829525724872925,0.017805498093366623,0.0010000000474974513
5,0.004683005848714264,0.015527012757956982,0.0046137320519100185,0.015215066261589527,0.00010000000474974513
6,0.004548282050759979,0.015106165781617165,0.004528119266279163,0.01498321257531643,0.00010000000474974513
7,0.004457015003824995,0.01484641432762146,0.004427016756881007,0.014675688929855824,1.0000000656873453e-05
8,0.004435783431768908,0.014782261103391647,0.004404659831883193,0.014613899402320385,1.0000000656873453e-05
9,0.004420530617765782,0.01473552267998457,0.0043976423768151635,0.014615544117987156,1.0000001111620804e-06
10,0.004418245295526865,0.014730813913047314,0.004397227709207047,0.014613554812967777,1.000000082740371e-07
11,0.004417836620221453,0.014729712158441544,0.004396888086398,0.014611659571528435,1.0000000116860974e-07
12,0.004417444001715346,0.014728681184351444,0.004396465647478474,0.014611529186367989,1.0000000116860974e-07
13,0.004417062954245224,0.014727577567100525,0.004396164968430723,0.014610210433602333,1.0000000116860974e-07
14,0.004416679319379199,0.014726624824106693,0.004395725026552244,0.01460860576480627,1.0000000116860974e-07
15,0.004416293397950144,0.01472566369920969,0.004395452325770507,0.014608824625611305,1.0000000116860974e-07
16,0.004415912845711037,0.01472458429634571,0.004395026935290612,0.014607616700232029,1.0000000116860974e-07
17,0.004415530776062192,0.014723710715770721,0.004394700997667241,0.01460745558142662,1.0000000116860974e-07
18,0.004415148652185872,0.014722469262778759,0.004394290216774189,0.01460596825927496,1.0000000116860974e-07
19,0.004414767996799944,0.014721772633492947,0.004393932136612337,0.014604135416448116,1.0000000116860974e-07
20,0.004414392637749784,0.01472060102969408,0.004393579306796998,0.014604744501411915,1.0000000116860974e-07
21,0.004414014206000304,0.014719624072313309,0.0043931492683262465,0.014602039009332657,1.0000000116860974e-07
22,0.004413631362562414,0.014718777500092983,0.004392891424850065,0.014600646682083607,1.0000000116860974e-07
23,0.004413262495307649,0.014717408455908298,0.0043925230129326755,0.014600549824535847,1.0000000116860974e-07
24,0.004412886867738984,0.014716500416398048,0.00439213754658225,0.014600401744246483,1.0000000116860974e-07
25,0.00441251584648669,0.014715478755533695,0.004391787013755461,0.014600523747503757,1.0000000116860974e-07
26,0.004412140495782027,0.014714930206537247,0.0043912818466165056,0.014597052708268166,1.0000000116860974e-07
27,0.004411767617450489,0.014713536016643047,0.004391046819628189,0.014597068540751934,1.0000000116860974e-07
28,0.0044113983926866805,0.014712652191519737,0.004390628653769677,0.014595999382436275,1.0000000116860974e-07
29,0.004411023117756375,0.014711922965943813,0.004390300793759352,0.01459446083754301,1.0000000116860974e-07
30,0.0044106576374421825,0.014710905030369759,0.004389953817757592,0.01459277793765068,1.0000000116860974e-07
31,0.004410288242083268,0.014709368348121643,0.004389642330845532,0.014593525789678097,1.0000000116860974e-07
32,0.004409919405479592,0.014709015376865864,0.004389286102843162,0.014591852203011513,1.0000000116860974e-07
33,0.004409550259951944,0.014707719907164574,0.004388830689706471,0.014590355567634106,1.0000000116860974e-07
34,0.004409183430862628,0.014706630259752274,0.004388525815893302,0.014590023085474968,1.0000000116860974e-07
35,0.004408811057983716,0.014705853536725044,0.004388084318413076,0.014588437974452972,1.0000000116860974e-07
36,0.004408440858571097,0.014704827219247818,0.00438794013115763,0.014588569290935993,1.0000000116860974e-07
37,0.004408076508236994,0.01470369566231966,0.004387486803070721,0.014586479403078556,1.0000000116860974e-07
38,0.004407710971063456,0.014702757820487022,0.004387093804353534,0.01458663772791624,1.0000000116860974e-07
39,0.0044073448518281225,0.014701712876558304,0.004386699703400562,0.014585841447114944,1.0000000116860974e-07
40,0.004406984526909406,0.014700782485306263,0.004386313408946217,0.014585454948246479,1.0000000116860974e-07
41,0.004406622030079981,0.014700183644890785,0.004386022792094853,0.014583155512809753,1.0000000116860974e-07
42,0.004406256553471343,0.014699211344122887,0.004385628539202446,0.014581190422177315,1.0000000116860974e-07
43,0.004405896937398198,0.014697765000164509,0.00438533086646514,0.014581620693206787,1.0000000116860974e-07
44,0.004405536482904866,0.014696829952299595,0.004384963147335519,0.014581436291337013,1.0000000116860974e-07
45,0.0044051774734850105,0.01469600573182106,0.004384604332546981,0.014580436050891876,1.0000000116860974e-07
46,0.004404808784823738,0.01469508372247219,0.004384303003884237,0.01457905862480402,1.0000000116860974e-07
47,0.004404455489497333,0.014694075100123882,0.004383888998797993,0.014578335918486118,1.0000000116860974e-07
48,0.0044040868976652076,0.014693276956677437,0.004383465258384572,0.014574961736798286,1.0000000116860974e-07
49,0.004403737768698979,0.014692114666104317,0.004383155325523609,0.014575988985598087,1.0000000116860974e-07
