,loss,mse,val_loss,val_mse,lr
0,0.08645213644353734,0.547896146774292,0.018341233605605495,0.061279021203517914,0.0010000000474974513
1,0.01563588201315908,0.05149221792817116,0.013360710333266485,0.043893080204725266,0.0010000000474974513
2,0.012352532324878332,0.04087897390127182,0.011551473259832511,0.03881777822971344,0.0010000000474974513
3,0.011268085953650425,0.03780499845743179,0.01079134221210322,0.03674639016389847,0.0010000000474974513
4,0.010761292180890973,0.036522384732961655,0.010458310531987302,0.035974908620119095,0.0010000000474974513
5,0.010456155338510053,0.035806018859148026,0.010677717090937696,0.03629521280527115,0.0010000000474974513
6,0.009991552301007648,0.034701719880104065,0.010027643431447337,0.03475211188197136,0.00010000000474974513
7,0.009935418486811733,0.03455062583088875,0.00996421648405395,0.03464016318321228,0.00010000000474974513
8,0.009874155852646343,0.03439617529511452,0.009943297991970676,0.034694187343120575,1.0000000656873453e-05
9,0.009864023762055547,0.03436894714832306,0.009939507135855279,0.034647248685359955,1.0000001111620804e-06
10,0.009862540149060151,0.03436640650033951,0.009939192257979956,0.034643255174160004,1.000000082740371e-07
11,0.009862309338398323,0.03436312824487686,0.009938906680955636,0.03464769199490547,1.0000000116860974e-07
12,0.009862106166332377,0.034364003688097,0.009938610225559273,0.03464755415916443,1.0000000116860974e-07
13,0.009861906012553762,0.03436392545700073,0.009938434667239262,0.03464560955762863,1.0000000116860974e-07
14,0.009861703404043942,0.03436306491494179,0.009938275865732133,0.03464730829000473,1.0000000116860974e-07
15,0.00986150733714791,0.034362826496362686,0.009938202835559677,0.03464794158935547,1.0000000116860974e-07
16,0.00986131373993682,0.034362971782684326,0.009938005612096347,0.03464384749531746,1.0000000116860974e-07
17,0.009861124116619154,0.03436281159520149,0.009937845142454483,0.03464167192578316,1.0000000116860974e-07
18,0.009860920959875797,0.034360989928245544,0.009937584658848806,0.03464347496628761,1.0000000116860974e-07
19,0.009860731178748153,0.03436144068837166,0.009937419204846086,0.034642044454813004,1.0000000116860974e-07
20,0.00986053629011569,0.034361060708761215,0.009937455239188746,0.03464219719171524,1.0000000116860974e-07
21,0.00986034240432432,0.03436059504747391,0.00993693072530414,0.034642089158296585,1.0000000116860974e-07
22,0.009860142437121518,0.03436071798205376,0.009936919901188099,0.03463897481560707,1.0000000116860974e-07
23,0.009859961463030382,0.034359801560640335,0.009936665351846678,0.034638870507478714,1.0000000116860974e-07
24,0.009859763365454195,0.03435937315225601,0.009936308177238203,0.0346413291990757,1.0000000116860974e-07
25,0.009859569804657431,0.03435860201716423,0.009936044468265574,0.03464065492153168,1.0000000116860974e-07
26,0.009859380833590297,0.03435780480504036,0.009935979441899655,0.034641046077013016,1.0000000116860974e-07
27,0.009859184249040752,0.03435806930065155,0.00993562666061878,0.03464040160179138,1.0000000116860974e-07
28,0.009858992395478395,0.034357789903879166,0.00993568176697931,0.03463893011212349,1.0000000116860974e-07
29,0.009858795706002057,0.03435675427317619,0.009935738620913197,0.03464142605662346,1.0000000116860974e-07
